8.520333121322758423e-05 4.314266713980916595e+10 2.992387816951192969e+13 1.663799777783791511e-01
8.593862417638749936e-05 4.242109776060420990e+10 2.917027045095824609e+13 1.692534785416302534e-01
8.697405791535523499e-05 4.159592741986600494e+10 2.831687573696698828e+13 1.733037614747258148e-01
8.773623028958641996e-05 4.076885413808619690e+10 2.747074258170334375e+13 1.762869093112994223e-01
8.917332905743765128e-05 3.976226416725213623e+10 2.645347126609592578e+13 1.819119184208290441e-01
9.019717690206990098e-05 3.865760192694214630e+10 2.535299167384236328e+13 1.859171761347055973e-01
9.091871901957381951e-05 3.788306233600384521e+10 2.459143863369683984e+13 1.887373478490005918e-01
9.218592177174461200e-05 3.700625521094673157e+10 2.373946334820332031e+13 1.936825065815782898e-01
9.303885204221996755e-05 3.608807304081440735e+10 2.285885368954182031e+13 1.970039877103896830e-01
9.430562153215745944e-05 3.517835214860643768e+10 2.199822594548409375e+13 2.019234182300663205e-01
9.493785142041178326e-05 3.437827137110934448e+10 2.125110722990511719e+13 2.043716686955328599e-01
9.623869209214097121e-05 3.356891196441049194e+10 2.050483785641170312e+13 2.093915175130172113e-01
9.702884495923333919e-05 3.271043849865360260e+10 1.972371363081975781e+13 2.124280021136782937e-01
9.762459427669069561e-05 3.214743332158426285e+10 1.921736454948063281e+13 2.147103861923711221e-01
9.854008397812081871e-05 3.153837797949903488e+10 1.867494448498687500e+13 2.182049336524971850e-01
9.949692183542907379e-05 3.079403675111637497e+10 1.801959681025946094e+13 2.218395151259526243e-01
1.000256493503982999e-04 3.021198847037282944e+10 1.751296622000898438e+13 2.238396056702561532e-01
1.012291617227172247e-04 2.953825897932334900e+10 1.693306290848814062e+13 2.283684409480016275e-01
1.020796175307789094e-04 2.875451840303197861e+10 1.626720276406875391e+13 2.315477006161941742e-01
1.029499647865101427e-04 2.810655309801548767e+10 1.572393943956757422e+13 2.347820666513495969e-01
1.033603110659427114e-04 2.763100910584172058e+10 1.532940655298520703e+13 2.362999657070317949e-01
1.043265747994348732e-04 2.712325126807921219e+10 1.491217430665828906e+13 2.398555588644286363e-01
1.054783311868829672e-04 2.635444321822491074e+10 1.428823101747924609e+13 2.440580177066318246e-01
1.063119632834948598e-04 2.564754004360419083e+10 1.372286380850980078e+13 2.470744101759690114e-01
1.071397647167868613e-04 2.506448278010244370e+10 1.326268490003533008e+13 2.500477175021781906e-01
1.078075126079713490e-04 2.454711901989918900e+10 1.285901858806113477e+13 2.524296623414685192e-01
1.087317865400615018e-04 2.400308032014848709e+10 1.243934761372322852e+13 2.557015405296428900e-01
1.092419955745648521e-04 2.352064109649632645e+10 1.207128059685268945e+13 2.574948695023341338e-01
1.104588434130815948e-04 2.294596814818988037e+10 1.163805125031074023e+13 2.617338740806749442e-01
1.110977203543447747e-04 2.234126420314052582e+10 1.118811876113033203e+13 2.639375552267397840e-01
1.119092184670986481e-04 2.187480079283648300e+10 1.084538044799205664e+13 2.667142212294466019e-01
1.126849999289028287e-04 2.137200845026869202e+10 1.048014391700758789e+13 2.693447130695333924e-01
1.133689721261006900e-04 2.091646559815159988e+10 1.015302945891422656e+13 2.716440663981704029e-01
1.138449617701493100e-04 2.055921869367350006e+10 9.899041438416955078e+12 2.732330814830375987e-01
1.148537335912669355e-04 2.010693668690618896e+10 9.580787863111250000e+12 2.765698217013502491e-01
1.156526880486236878e-04 1.956648449356897736e+10 9.205202963498353516e+12 2.791823197603460205e-01
1.169929676230370825e-04 1.893840390338894653e+10 8.775427695912286133e+12 2.835033452190395820e-01
1.177093989724577536e-04 1.834940248933452225e+10 8.378786264062464844e+12 2.857809908093607021e-01
1.182421196697986039e-04 1.799741626075821686e+10 8.144837461800351562e+12 2.874598310725141603e-01
1.190908904586049908e-04 1.761308819412527466e+10 7.892064702927995117e+12 2.901083155584368023e-01
1.195719800747584215e-04 1.724910388027678299e+10 7.655167047346779297e+12 2.915949910476400841e-01
1.205708025052098196e-04 1.684937290113414764e+10 7.397967985043224609e+12 2.946475704028879705e-01
1.211661211661135314e-04 1.642693254252089882e+10 7.129373479893083008e+12 2.964449763835205198e-01
1.218448072595497417e-04 1.609431217976563072e+10 6.920340687482817383e+12 2.984738148127076274e-01
1.225600363043829945e-04 1.573585926919853592e+10 6.697470454177884766e+12 3.005883251589698268e-01
1.233464732161560743e-04 1.535599318899226761e+10 6.464031317403572266e+12 3.028851965785439027e-01
1.242618317245451339e-04 1.493333654258076096e+10 6.207649544470125000e+12 3.055211262604001221e-01
1.250145202980066164e-04 1.452735745180863380e+10 5.964706706191986328e+12 3.076581964144081693e-01
1.256025064289708292e-04 1.420679120537466431e+10 5.775221127913916992e+12 3.093084032284720286e-01
1.260350904251241572e-04 1.396616474593732262e+10 5.634360118614680664e+12 3.105116437448091626e-01
1.268443950618888360e-04 1.367704462055904388e+10 5.466722272350144531e+12 3.127379572769721228e-01
1.276440768968323529e-04 1.330913489089179039e+10 5.255855402081731445e+12 3.149059512364723035e-01
1.283487491124576376e-04 1.297169450325029564e+10 5.064924829668489258e+12 3.167900076350871896e-01
1.286539283669762602e-04 1.274877123613390541e+10 4.940084823895421875e+12 3.175982696858788423e-01
1.293434238002731933e-04 1.253166827510377121e+10 4.819568379978798828e+12 3.194072138769927793e-01
1.297588626352085721e-04 1.229388903132663155e+10 4.688682421771598633e+12 3.204856454544144917e-01
1.306248791842924001e-04 1.202198247205285835e+10 4.540563033074238281e+12 3.227058089772622540e-01
1.311382089134089420e-04 1.173454626850572968e+10 4.385658790533926270e+12 3.240039845677234465e-01
1.318737332162596421e-04 1.147847635403961563e+10 4.249230478174211426e+12 3.258408895498002278e-01
1.329267736803165163e-04 1.111888543129289818e+10 4.060111632263260254e+12 3.284231472498156945e-01
1.335725707217740813e-04 1.078534095935381699e+10 3.887205099172057129e+12 3.299790284126115081e-01
1.341318064922739583e-04 1.055317352255409622e+10 3.768365776213272949e+12 3.313093080723139017e-01
1.349856363246784783e-04 1.028555837172784042e+10 3.632948406484458496e+12 3.333098041424822355e-01
1.361743790598412965e-04 9.907662110578561783e+09 3.444560779210101562e+12 3.360335494645027010e-01
1.367216609377623052e-04 9.594913430149192810e+09 3.291088221540713379e+12 3.372635364902475952e-01
1.373233528570485249e-04 9.391888739032732010e+09 3.192755421898059570e+12 3.385983634744576531e-01
1.378092457686014554e-04 9.202700845206798553e+09 3.102006707171174316e+12 3.396629813946489551e-01
1.385383527876545115e-04 8.994687405186058044e+09 3.003257044000703125e+12 3.412382082384254889e-01
1.392836791614866809e-04 8.747041481303535461e+09 2.887058551752431152e+12 3.428208967011985298e-01
1.396066285057254554e-04 8.570864512832864761e+09 2.805294092799496582e+12 3.434980381936239002e-01
1.402850120872000045e-04 8.408103805525634766e+09 2.730490704348050781e+12 3.449034624723325004e-01
1.408030638648459206e-04 8.216725957086760521e+09 2.643357857579560547e+12 3.459612797611835155e-01
1.413080450718498266e-04 8.055690948618002892e+09 2.570772058233784668e+12 3.469795714639073991e-01
1.419057211823462406e-04 7.884792911613563538e+09 2.494477179154132812e+12 3.481684538823150987e-01
1.425317927629530699e-04 7.698347666509328842e+09 2.412103421591837402e+12 3.493949023723250669e-01
1.430265498710485514e-04 7.530523320043852806e+09 2.338728162891427734e+12 3.503504683808092990e-01
1.437487149591007321e-04 7.351455781957670212e+09 2.261283334793699219e+12 3.517237116789870832e-01
1.445469085441063032e-04 7.132293452608605385e+09 2.167657256727976562e+12 3.532119346308553731e-01
1.449391285768464788e-04 6.964167093329831123e+09 2.096690092666824219e+12 3.539318937133151821e-01
1.456089264584939391e-04 6.816743486869527817e+09 2.035134808231656982e+12 3.551441956209245299e-01
1.461083462724838220e-04 6.657178004221591949e+09 1.969164799993048828e+12 3.560340808627782128e-01
1.467098018801411396e-04 6.509561775191692352e+09 1.908783937638869141e+12 3.570899382770918451e-01
1.469942480976647631e-04 6.392572357064485550e+09 1.861351963542425537e+12 3.575832815085934757e-01
1.476355271636322914e-04 6.272076879906483650e+09 1.812934070062466064e+12 3.586814418188270515e-01
1.481586668311168681e-04 6.122948526502222061e+09 1.753565905003367188e+12 3.595629195724285854e-01
1.489100592299755612e-04 5.962868496756606102e+09 1.690576217409697021e+12 3.608065466671435129e-01
1.492964161070613931e-04 5.822634663042874336e+09 1.635987761577926514e+12 3.614357571119703461e-01
1.500134702751139372e-04 5.689121057598804474e+09 1.584589166822535889e+12 3.625852160119914513e-01
1.503831825751026599e-04 5.559857658893490791e+09 1.535308525431591309e+12 3.631686225917294397e-01
1.511027114174561860e-04 5.432645308182302475e+09 1.487333604930386719e+12 3.642861231014273837e-01
1.517205901701728678e-04 5.279457084279592514e+09 1.430199226841031250e+12 3.652269832214189993e-01
1.523996019207889032e-04 5.134123115454942703e+09 1.376675181566266113e+12 3.662411004367871481e-01
1.528674054285027260e-04 5.008149818973808289e+09 1.330807514364624512e+12 3.669277801499875591e-01
1.535706162605442041e-04 4.882053785959607124e+09 1.285417557618251953e+12 3.679417558013623468e-01
1.541888980000245281e-04 4.742655071957413673e+09 1.235819972585554688e+12 3.688152999775263230e-01
1.545516305989056718e-04 4.641148865346617699e+09 1.200096612433251709e+12 3.693200227794196100e-01
1.551140002387454172e-04 4.547033719214746475e+09 1.167289413942819824e+12 3.700912633809351204e-01
1.557632960623460047e-04 4.425988353537848473e+09 1.125522118059292969e+12 3.709648075571420622e-01
1.563811030120232880e-04 4.302067881546203613e+09 1.083266898610622803e+12 3.717793150071587727e-01
1.570299815494231106e-04 4.180907657050711632e+09 1.042458378966560059e+12 3.726174551903098098e-01
1.573567858838929173e-04 4.089344727177173615e+09 1.011943441257476562e+12 3.730329097752221323e-01
1.578696783043548660e-04 4.011869811395254612e+09 9.863612877354700928e+11 3.736760004165977089e-01
1.587564853305423250e-04 3.885322271945124149e+09 9.450327465454822998e+11 3.747624366943066998e-01
1.591785961506196189e-04 3.769627338085350037e+09 9.077176613606163330e+11 3.752683259006918126e-01
1.596418360166057136e-04 3.692988254759621143e+09 8.832733132702258301e+11 3.758152534555102009e-01
1.599367375091261250e-04 3.628304847901825428e+09 8.628036843034339600e+11 3.761589613625466733e-01
1.606071515600363605e-04 3.547333017721358776e+09 8.374052024567001953e+11 3.769275147808492932e-01
1.610942290710629533e-04 3.451996676551628590e+09 8.077958214461223145e+11 3.774748179727044906e-01
1.617396126490890844e-04 3.360756302236199856e+09 7.797818742434328613e+11 3.781858136687339944e-01
1.624513710667392185e-04 3.253904482683320522e+09 7.473688749717843018e+11 3.789513985123753592e-01
1.628287506727711025e-04 3.170019106655585766e+09 7.222179750460423584e+11 3.793495138429585078e-01
1.632288506829768498e-04 3.111245519442176342e+09 7.047616750028056641e+11 3.797657550534029869e-01
1.638943915306221460e-04 3.032148290598712444e+09 6.814838581020043945e+11 3.804449616705921078e-01
1.642513078108682079e-04 2.957643122355468750e+09 6.597707635507733154e+11 3.808024806362231285e-01
1.648401979047338340e-04 2.890132428068773270e+09 6.402925057777305908e+11 3.813822284949662245e-01
1.654970026960478574e-04 2.803054549780321121e+09 6.154325270702751465e+11 3.820141116164114115e-01
1.659463276913616622e-04 2.727435589817402840e+09 5.940861135674166260e+11 3.824375471193374176e-01
1.662621550216004842e-04 2.676100305767552376e+09 5.797273071288508301e+11 3.827309247625974575e-01
1.669892618730068777e-04 2.607502830350455761e+09 5.607151909208099365e+11 3.833931734044904172e-01
1.674341788708666554e-04 2.531934853024678707e+09 5.399848514110369263e+11 3.837894318719802800e-01
1.680284628840148886e-04 2.466513695328868389e+09 5.222348241972127686e+11 3.843082554577819665e-01
1.685352936544794612e-04 2.398636556062158585e+09 5.040048780339769897e+11 3.847413829944836272e-01
1.693919995832415825e-04 2.316821890714461327e+09 4.822968262540217285e+11 3.854542774593772703e-01
1.700244562160237638e-04 2.229894000978412628e+09 4.595367649499869995e+11 3.859652935960311004e-01
1.703431094384092544e-04 2.175761061051558971e+09 4.455274975305901489e+11 3.862179203438381725e-01
1.709965255574404498e-04 2.121692004785588503e+09 4.316678534318742676e+11 3.867259622141447362e-01
1.712742633119583515e-04 2.070792990829453945e+09 4.187323303398208008e+11 3.869378786913154622e-01
1.718260287619992701e-04 2.026421041249081373e+09 4.075534516216072998e+11 3.873518593883820138e-01
1.721422861129934788e-04 1.980735245690890551e+09 3.961316090081331787e+11 3.875849675132849170e-01
1.727036062468152440e-04 1.935510632387310505e+09 3.849202717647805786e+11 3.879913266528418059e-01
1.732511447754197056e-04 1.879535751244168282e+09 3.711695155733955688e+11 3.883787248444330320e-01
1.736785341579375266e-04 1.831420123703087330e+09 3.594625317277053223e+11 3.886750361291725353e-01
1.739489729124616085e-04 1.797610613186411381e+09 3.512995532033942871e+11 3.888598124259295408e-01
1.745491442752938047e-04 1.756258355348285437e+09 3.413895228595312500e+11 3.892624537325451439e-01
1.749916152386267465e-04 1.707681574078144312e+09 3.298462267092576294e+11 3.895528164845687980e-01
1.756515501207083483e-04 1.657648698688491821e+09 3.180741605557791748e+11 3.899758533379296677e-01
1.761854004738504058e-04 1.604788773520029545e+09 3.057624965934632568e+11 3.903094133597930782e-01
1.764147952093245587e-04 1.571720616252910614e+09 2.981271189354225464e+11 3.904503997880925392e-01
1.768874731987830841e-04 1.541900236705283880e+09 2.912880381682503662e+11 3.907365328999616860e-01
1.776135576104907081e-04 1.492106897403775454e+09 2.799630821799051514e+11 3.911647618415627359e-01
1.783190448510305753e-04 1.434381637097832918e+09 2.669819098635292358e+11 3.915679830265443861e-01
1.787480529380245189e-04 1.389956599147132635e+09 2.571007944561522522e+11 3.918071052539776611e-01
1.790141965460857667e-04 1.363345891517101049e+09 2.512284933107674255e+11 3.919531764387333417e-01
1.795450258551393216e-04 1.333454061217724323e+09 2.446747609611297913e+11 3.922394020007562987e-01
1.800124582966755224e-04 1.296756686399996758e+09 2.366881806085262756e+11 3.924858740125157786e-01
1.803873382083949440e-04 1.266479593034235716e+09 2.301491188793851013e+11 3.926798343578463690e-01
1.809132378763585788e-04 1.234834790507941723e+09 2.233641473999281616e+11 3.929464604950788087e-01
1.814406449392453441e-04 1.198689545903125525e+09 2.156752181515091248e+11 3.932075396252927013e-01
1.819305361998160625e-04 1.164667085889513254e+09 2.084979298215225525e+11 3.934444892749899836e-01
1.825936529355569316e-04 1.127195200794857979e+09 2.006614030597340393e+11 3.937568782200896456e-01
1.833499525070352097e-04 1.082530511982095718e+09 1.914139132009733276e+11 3.941017171562368748e-01
1.838395803640042363e-04 1.044564251203154206e+09 1.836329602382170715e+11 3.943186051305641038e-01
1.844285232800019745e-04 1.012746517173563242e+09 1.771701571364704895e+11 3.945730278523549295e-01
1.850087007453623048e-04 9.792337774782925844e+08 1.704196918387568359e+11 3.948169112608296283e-01
1.855835730131345969e-04 9.471238891329941750e+08 1.640067921445581055e+11 3.950521043583000713e-01
1.859076373238535164e-04 9.227686256203689575e+08 1.591783914821862488e+11 3.951819043224717998e-01
1.863585065758198054e-04 9.022872130374304056e+08 1.551425169481945496e+11 3.953592236467433629e-01
1.870929434939184674e-04 8.718033272784361839e+08 1.491768886270678406e+11 3.956400871019890020e-01
1.874913235980420233e-04 8.434543967266434431e+08 1.436725429650738220e+11 3.957883770895561093e-01
1.877330300234696721e-04 8.278374750721431971e+08 1.406587003164785461e+11 3.958769842312031551e-01
1.881411070884277928e-04 8.122944122171061039e+08 1.376722478879655457e+11 3.960242812862823092e-01
1.887387557563306804e-04 7.887807616953234673e+08 1.331789041089325409e+11 3.962348829745988565e-01
1.892328172686949192e-04 7.639365911007647514e+08 1.284632943041543427e+11 3.964044768685604514e-01
1.898247668718021212e-04 7.399915527470387220e+08 1.239499839868475952e+11 3.966024360193927123e-01
1.903787608012776078e-04 7.154786415820223093e+08 1.193616335639978333e+11 3.967826496448611517e-01
1.907957445901766033e-04 6.953046683051768541e+08 1.156098367085705719e+11 3.969151434378575538e-01
1.910839233227989823e-04 6.809979579199594259e+08 1.129626029632785339e+11 3.970051583048496147e-01
1.915110159709763351e-04 6.668021735603266954e+08 1.103470192515011597e+11 3.971362729119296553e-01
1.922460353545480945e-04 6.443718785255069733e+08 1.062367393347463226e+11 3.973556554171825406e-01
1.925799432895578607e-04 6.242901808562080860e+08 1.025798258324976959e+11 3.974527501051737799e-01
1.931921130646059527e-04 6.071074356982402802e+08 9.946866287059381104e+10 3.976267114211652909e-01
1.934585675843593442e-04 5.914969687836951017e+08 9.665602436305093384e+10 3.977008196773432203e-01
1.938964502374198446e-04 5.793124817493979931e+08 9.447012978093539429e+10 3.978205330142445817e-01
1.947190702308973411e-04 5.581522661197611094e+08 9.069353050062588501e+10 3.980386282793277886e-01
1.951815040423415023e-04 5.372583568951882124e+08 8.698842371348936462e+10 3.981574221589634921e-01
1.955497103250241361e-04 5.241929727068023086e+08 8.468389563943199158e+10 3.982501034520541383e-01
1.959059211789363419e-04 5.130637723797577620e+08 8.272836468294558716e+10 3.983381874587814675e-01
1.967443247104505295e-04 4.952868621073719859e+08 7.961915215728933716e+10 3.985395486015066990e-01
1.973230802370007266e-04 4.748916836816628575e+08 7.607339141620997620e+10 3.986737893633148233e-01
1.978357121969851081e-04 4.597849042146765590e+08 7.346201583305645752e+10 3.987895490339410376e-01
1.982207466038595021e-04 4.477195468347945809e+08 7.138551728543466187e+10 3.988745988316586000e-01
1.987192777720084443e-04 4.361777254768501520e+08 6.940676070184806824e+10 3.989823592240125949e-01
1.993234614145609129e-04 4.221965017778030038e+08 6.701975424946850586e+10 3.991094741919468114e-01
1.997889407422078802e-04 4.090489319873847961e+08 6.478501058957339478e+10 3.992048678839861253e-01
2.004044195242012409e-04 3.962155099855207205e+08 6.261304330420771790e+10 3.993277073756144602e-01
2.011745629948119118e-04 3.803692813160899878e+08 5.994390786873360443e+10 3.994762916708822220e-01
2.015060578824966523e-04 3.681870218843085170e+08 5.790143267639362335e+10 3.995385389282424260e-01
2.019426219265247236e-04 3.599660331473876834e+08 5.652785900143475342e+10 3.996189914396007237e-01
2.026250701345384548e-04 3.483403225510191321e+08 5.459191113785558319e+10 3.997413712025881249e-01
2.034338129903853689e-04 3.334405017232497334e+08 5.212183751148078918e+10 3.998812206537578073e-01
2.038956426441357946e-04 3.212304131782866120e+08 5.010692512715769196e+10 3.999586389561121114e-01
2.042086525443017632e-04 3.140260932937037349e+08 4.892201528014019775e+10 4.000101285633794745e-01
2.047490480352243993e-04 3.063087682241291404e+08 4.765599205150153351e+10 4.000972011671017348e-01
2.053426449315031268e-04 2.963499397705995440e+08 4.602719724167997742e+10 4.001902502430974007e-01
2.058648362171772552e-04 2.868764505715500712e+08 4.448295620654196930e+10 4.002699212157777020e-01
2.067772057905939052e-04 2.752045598112859130e+08 4.258735161380901337e+10 4.004043918419210590e-01
2.073442518178275076e-04 2.636354099556303918e+08 4.071595764757433319e+10 4.004850282447359189e-01
2.075875499377783566e-04 2.575208039161596596e+08 3.972992721335376740e+10 4.005189562181015184e-01
2.081464348006210809e-04 2.516441210280243456e+08 3.878426938984906006e+10 4.005954090903340314e-01
2.089771339075480563e-04 2.417987234064126313e+08 3.720433954592014313e+10 4.007053302072927647e-01
2.094300125773170961e-04 2.330317275172107816e+08 3.580203796679380798e+10 4.007634399069298081e-01
2.099425608583157263e-04 2.266837188101115227e+08 3.478937607218063354e+10 4.008277099702922119e-01
2.104489048920212739e-04 2.201833156868149638e+08 3.375475741546293640e+10 4.008896813904723744e-01
2.114356913393097988e-04 2.110503844263724983e+08 3.230517999607065201e+10 4.010062685726493159e-01
2.118850029662783273e-04 2.025935334191697836e+08 3.096706719103852081e+10 4.010575742884661676e-01
2.122419974699908034e-04 1.980222461228907704e+08 3.024544631545701981e+10 4.010975706798295404e-01
2.131104071591440985e-04 1.913171353816355467e+08 2.918912204190266418e+10 4.011921138738943071e-01
2.136262531621963023e-04 1.839963314336086512e+08 2.803866952915067291e+10 4.012464767851421366e-01
2.139705346203201949e-04 1.796081032871774137e+08 2.735051561306366730e+10 4.012820367951638878e-01
2.148279757851964678e-04 1.736962558247605860e+08 2.642515338140169907e+10 4.013681669551777964e-01
2.152466416843437820e-04 1.676122749676987827e+08 2.547487986930034256e+10 4.014089908580834587e-01
2.157046703111308136e-04 1.635821651833554506e+08 2.484655626040600204e+10 4.014527570242615306e-01
2.164475514946069361e-04 1.582431248654451370e+08 2.401556815641014099e+10 4.015218082654382070e-01
2.172620491589324530e-04 1.515945805819953084e+08 2.298299357269367218e+10 4.015948591457544348e-01
2.182408369355103679e-04 1.443242554901530445e+08 2.185668688952584076e+10 4.016791274047920579e-01
2.188195611935952090e-04 1.383009087920689881e+08 2.092579155739905167e+10 4.017272150201519620e-01
2.195768020150309387e-04 1.333760783808555007e+08 2.016618029688903809e+10 4.017882669830570852e-01
2.200623604963801785e-04 1.289567490220488012e+08 1.948568648363357925e+10 4.018263325141477327e-01
2.210113071861057239e-04 1.240816048948953003e+08 1.873627422622718430e+10 4.018983811067597389e-01
2.214887441346733864e-04 1.194094045570186824e+08 1.801929098757090759e+10 4.019334914221240340e-01
2.217694572376408674e-04 1.170110361760019213e+08 1.765171585446547699e+10 4.019537895731922772e-01
2.224095191285931040e-04 1.141809261286474019e+08 1.721838502973024750e+10 4.019991403972045241e-01
2.232412833354424284e-04 1.098106912998646647e+08 1.655010942334786415e+10 4.020561946596749592e-01
2.240341626844827370e-04 1.051972457683307081e+08 1.584578705682344246e+10 4.021086772664960729e-01
2.244375745392555735e-04 1.019326917551117688e+08 1.534810418207670212e+10 4.021346899871251490e-01
2.251811165935903574e-04 9.892388058963495493e+07 1.488993245531081581e+10 4.021814580243892046e-01
2.256195857614937898e-04 9.591557146302005649e+07 1.443233282836546516e+10 4.022083393595907719e-01
2.263056071521876798e-04 9.315912465888029337e+07 1.401348271176171684e+10 4.022493928272986019e-01
2.269725020542659802e-04 8.995572496739836037e+07 1.352723862968170738e+10 4.022881604671799116e-01
2.276375825920493804e-04 8.692391835827392340e+07 1.306755748294330215e+10 4.023257394765920036e-01
2.282023361620174880e-04 8.422580187988798320e+07 1.265889210925527954e+10 4.023568267349885152e-01
2.287946840700845323e-04 8.177594254659034312e+07 1.228817262327535248e+10 4.023886454582898953e-01
